sample_id,domain,role_family,target_role,competency,question,answer,role_relevance,star_structure,evidence_specificity,technical_accuracy,communication_clarity,self_awareness,evidence_level,weakness_tags,need_clarification,clarification_type,final_score_0_100,final_score_0_1,quality_label,has_tool,has_metric,has_impact,has_action,has_context,answer_length_words
AQD-D0574F,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Incident Handling & Legislative Compliance,"Bisa ceritakan pengalamanmu saat terlibat dalam penanganan insiden keamanan, misalnya saat ada indikasi infeksi malware aktif? Langkah teknis apa yang kamu lakukan untuk mengarantina server yang terinfeksi agar penyebarannya bisa segera dihentikan?","Jujur saja, awal karier saya pernah melakukan kesalahan fatal. Saat itu saya terlalu terburu-buru melakukan patching pada production server tanpa melakukan validasi di staging environment, yang justru memicu celah keamanan baru hingga menyebabkan salah satu server terkena infeksi ransomware yang mulai melakukan enkripsi. Situasinya sangat kritis. Saya segera mengambil tindakan isolasi dengan memutuskan koneksi jaringan server tersebut melalui VLAN segmentation di firewall untuk menghentikan penyebaran lateral ke segmen lain. Kemudian, saya menggunakan alat EDR seperti CrowdStrike untuk melakukan isolasi host secara logic agar tetap bisa dilakukan investigasi forensik tanpa akses internet. Setelah itu, kami melakukan clean-up dengan melakukan restore data dari backup immutable yang belum terinfeksi. Hasilnya, insiden berhasil diatasi dalam waktu kurang dari dua jam dan saya berhasil mengimplementasikan prosedur otomasi 'Infrastructure as Code' untuk validasi patch, yang menurunkan risiko human error sebesar 40% dan memastikan semua deployment kini wajib melewati fase automated sandbox testing.",95,98,92,95,95,95,5,,False,none,95.0,0.95,Strong,1,1,1,1,1,146
AQD-79EC86,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Incident Handling & Legislative Compliance,"Di ranah cybersecurity, kita juga dituntut untuk patuh pada regulasi atau legislasi perlindungan data konsumen. Bagaimana pengalamanmu dalam melakukan audit prosedur operasional keamanan untuk memastikan sistem mematuhi standar hukum atau kepatuhan yang berlaku?","Saya sangat berpengalaman dalam hal audit kepatuhan. Biasanya saya menggunakan berbagai macam tools canggih, mulai dari implementasi SIEM seperti Splunk dan ELK Stack, lalu saya juga menerapkan framework NIST CSF, ISO 27001, dan GDPR secara mendalam. Saya fasih menggunakan Python untuk scripting otomatisasi, integrasi Terraform untuk infrastruktur sebagai kode, Docker dan Kubernetes untuk container security, serta menggunakan Wireshark, Burp Suite, dan Metasploit untuk penetration testing guna memvalidasi kontrol keamanan. Selain itu, saya terbiasa dengan OWASP Top 10, Cloud Security Alliance (CSA), serta konfigurasi AWS GuardDuty dan Azure Sentinel secara simultan di berbagai environment cloud untuk memastikan standar legislasi terpenuhi dengan teknologi mutakhir.",40,20,20,50,30,20,1,context_missing;measurable_result_missing;lack_of_methodology,True,context,30.5,0.305,Weak,1,0,0,0,0,102
AQD-4918FC,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Incident Handling & Legislative Compliance,"Di ranah cybersecurity, kita juga dituntut untuk patuh pada regulasi atau legislasi perlindungan data konsumen. Bagaimana pengalamanmu dalam melakukan audit prosedur operasional keamanan untuk memastikan sistem mematuhi standar hukum atau kepatuhan yang berlaku?","Jadi, waktu saya melakukan audit prosedur keamanan untuk kepatuhan regulasi data, saya fokus pada penguatan kontrol akses di lapisan transport. Saya menggunakan implementasi TLS 1.3 dengan fitur Perfect Forward Secrecy menggunakan algoritma pertukaran kunci ECDHE dan kurva x25519 untuk memastikan enkripsi transit yang sangat ketat. Selain itu, saya melakukan audit mendalam pada konfigurasi API Gateway kami, di mana saya menerapkan filter pada header HTTP menggunakan regex untuk memvalidasi input terhadap injeksi SQL dan memitigasi celah XSS dengan Content Security Policy yang disuntikkan secara dinamis melalui mod_security di Nginx. Saya memastikan bahwa modul audit log dikonfigurasi untuk menangkap metadata paket secara mendalam dan menyimpannya dalam struktur data immutable di sistem SIEM kami agar tidak bisa dimanipulasi oleh user dengan previlese tinggi. Semuanya dilakukan secara terprogram menggunakan skrip Python yang memparsing konfigurasi server secara otomatis untuk mendeteksi deviasi dari standar yang ditetapkan.",65,50,75,85,40,30,3,impact_missing;measurable_result_missing;poor_business_alignment,True,impact,61.0,0.61,Average,1,0,0,1,1,140
AQD-9F229D,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Incident Handling & Legislative Compliance,"Di ranah cybersecurity, kita juga dituntut untuk patuh pada regulasi atau legislasi perlindungan data konsumen. Bagaimana pengalamanmu dalam melakukan audit prosedur operasional keamanan untuk memastikan sistem mematuhi standar hukum atau kepatuhan yang berlaku?","Jujur saja, pengalaman audit saya yang paling berkesan dimulai dari sebuah kesalahan fatal di awal karir saya. Saat itu, saya kurang teliti dalam mengonfigurasi akses log di server produksi yang menyebabkan data sensitif pengguna terpapar ke lingkungan non-enkripsi, yang jelas melanggar standar GDPR dan UU PDP kita. Saya mengakui kesalahan itu sepenuhnya kepada tim dan manajemen. Setelah insiden itu, saya melakukan pivot total. Pertama, saya melakukan root cause analysis dan segera mengisolasi akses tersebut. Kemudian, saya merancang ulang prosedur operasional standar (SOP) dengan mengimplementasikan kerangka kerja NIST CSF dan kontrol akses berbasis peran (RBAC) yang lebih ketat. Kami kemudian melakukan simulasi audit rutin setiap kuartal menggunakan tool otomatisasi seperti Tenable untuk pemindaian kerentanan dan audit kepatuhan konfigurasi. Hasilnya, dalam satu tahun setelah perbaikan tersebut, kami berhasil menurunkan skor risiko kepatuhan dari 'High' menjadi 'Low', serta berhasil meraih sertifikasi ISO 27001 bagi organisasi kami dengan temuan non-konformitas nol pada area akses data.",95,98,92,95,96,100,5,,False,none,95.6,0.956,Strong,1,1,1,1,1,151
AQD-706535,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Technical Problem Solving,"Sebagai studi kasus, bayangkan kamu sedang memantau dashboard SIEM dan melihat anomali berupa trafik mencurigakan keluar dari salah satu laptop karyawan menuju IP address eksternal yang tidak dikenal, yang diduga kuat sebagai indikasi awal infeksi ransomware. Sebagai junior Cybersecurity Analyst, apa langkah taktis pertamamu untuk menghentikan dan merespons ancaman ini?","Wah, pertanyaan yang menarik sekali ya. Kalau ngomongin soal ransomware, saya jadi ingat pengalaman saya waktu kerja di bagian admin operasional dulu. Waktu itu kantor saya pernah mati listrik total gara-gara ada kabel yang digigit tikus di ruang server, jadi semua orang panik dan kami harus segera cari teknisi listrik buat benerin kabelnya. Soal dashboard SIEM itu sebenarnya sangat bergantung pada kebijakan manajemen ya, dan sejujurnya saya lebih suka kalau kita fokus ke bagaimana menjaga koordinasi antar divisi biar komunikasi tetap lancar, karena menurut saya teamwork itu jauh lebih penting daripada sekadar teknis di depan layar monitor.",25,20,10,15,30,20,1,role_relevance_low;communication_unclear;evasive_behavior,True,role_relevance,19.5,0.195,Weak,0,0,0,0,1,97
AQD-E3807C,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Technical Problem Solving,"Sebagai studi kasus, bayangkan kamu sedang memantau dashboard SIEM dan melihat anomali berupa trafik mencurigakan keluar dari salah satu laptop karyawan menuju IP address eksternal yang tidak dikenal, yang diduga kuat sebagai indikasi awal infeksi ransomware. Sebagai junior Cybersecurity Analyst, apa langkah taktis pertamamu untuk menghentikan dan merespons ancaman ini?","Baik, untuk situasi ransomware di dashboard SIEM, langkah taktis yang kami lakukan adalah segera mengisolasi perangkat tersebut dari jaringan. Sebelumnya, kami pernah menangani insiden serupa di mana kami berhasil menurunkan waktu deteksi sebesar 40% dan menghentikan eksfiltrasi data lebih cepat. Kami melakukan koordinasi dengan tim network untuk melakukan pemutusan akses di port switch dan kami langsung menjalankan skrip isolasi pada endpoint tersebut. Berkat upaya kolektif kami, insiden tersebut selesai dalam waktu dua jam dan kami berhasil mencegah penyebaran malware ke server utama. Kami selalu memastikan prosedur SOP dijalankan secara ketat agar sistem kami tetap aman dari ancaman serupa.",65,60,50,70,75,40,3,contribution_unclear;over-reliance_on_we;lack_of_individual_accountability,True,contribution,60.25,0.6025,Average,1,1,1,1,1,98
AQD-8B6C19,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Technical Problem Solving,"Sebagai studi kasus, bayangkan kamu sedang memantau dashboard SIEM dan melihat anomali berupa trafik mencurigakan keluar dari salah satu laptop karyawan menuju IP address eksternal yang tidak dikenal, yang diduga kuat sebagai indikasi awal infeksi ransomware. Sebagai junior Cybersecurity Analyst, apa langkah taktis pertamamu untuk menghentikan dan merespons ancaman ini?","Baik, terima kasih atas pertanyaannya. Sebagai langkah taktis pertama untuk merespons anomali ini, saya akan melakukan isolasi perangkat tersebut dari jaringan melalui sistem EDR atau melakukan segmentasi VLAN secara otomatis agar pergerakan lateral ransomware bisa dihentikan. Saya akan memvalidasi trafik tersebut menggunakan Wireshark untuk melakukan analisis paket dan memastikan apakah itu benar-benar aktivitas C2 atau false positive. Setelah perangkat terisolasi, saya akan melakukan triage insiden lebih lanjut. Selain fokus pada penanganan insiden, saya memiliki pengalaman dalam mengoptimalkan pipeline security scan kami. Dulu, proses scanning di CI/CD kami sangat lambat karena menjalankan semua skrip secara sequential, memakan waktu hingga 45 menit per build. Saya melakukan refactoring pada skrip tersebut dengan mengimplementasikan paralelisasi dan caching pada library dependencies. Hasilnya, kami berhasil memangkas waktu build CI/CD dari 45 menit menjadi hanya 8 menit, yang secara signifikan mempercepat feedback loop bagi tim developer tanpa mengurangi cakupan keamanan.",95,90,95,92,95,90,5,,False,none,93.05,0.9305,Strong,1,1,1,1,1,143
AQD-4127A5,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Technical Problem Solving,"Misalkan besok perusahaan dijadwalkan meluncurkan aplikasi web besar-besaran, tetapi saat kamu menjalankan pemindaian kerentanan (vulnerability scanning) terakhir malam ini, kamu menemukan celah keamanan kritis seperti SQL Injection. Dengan waktu rilis yang sangat mepet, langkah mitigasi darurat apa yang akan kamu ambil dan bagaimana caramu berkoordinasi dengan tim developer?","Baik, mengenai SQL Injection tersebut, saya akan segera melakukan implementasi pada WAF dengan konfigurasi ModSecurity dan OWASP CRS. Saya akan memicu pipeline Jenkins untuk integrasi SAST menggunakan SonarQube, Snyk, dan Checkmarx. Saya juga akan menjalankan Burp Suite Professional, OWASP ZAP, dan Nessus untuk memastikan coverage di level aplikasi. Kita harus mengoptimalkan penggunaan framework seperti React, Node.js, dan Go, sembari menerapkan Docker, Kubernetes, dan Terraform untuk environment-nya. Saya juga akan memastikan enkripsi AES-256 berjalan di backend, menggunakan Redis untuk caching, dan memonitoring lewat ELK Stack serta Prometheus dan Grafana agar tidak terjadi downtime selama rilis. Semuanya harus terintegrasi dengan CI/CD yang kuat.",45,20,25,30,35,20,1,context_missing;measurable_result_missing;buzzword_overload,True,context,30.25,0.3025,Weak,1,0,0,0,0,101
AQD-30C16D,Information & Technology,"Infrastructure, Cloud & Security",Cybersecurity Analyst,Technical Problem Solving,"Misalkan besok perusahaan dijadwalkan meluncurkan aplikasi web besar-besaran, tetapi saat kamu menjalankan pemindaian kerentanan (vulnerability scanning) terakhir malam ini, kamu menemukan celah keamanan kritis seperti SQL Injection. Dengan waktu rilis yang sangat mepet, langkah mitigasi darurat apa yang akan kamu ambil dan bagaimana caramu berkoordinasi dengan tim developer?","Jujur, ini adalah situasi yang pernah saya hadapi setahun lalu. Saya sempat melakukan kesalahan fatal di awal proyek dengan melewatkan satu modul autentikasi dalam audit awal karena asumsi 'kodenya sudah standar'. Saat pemindaian terakhir H-1 peluncuran, saya menemukan kerentanan SQL Injection kritis yang bisa mengekspos database utama. Situasi saat itu sangat genting. Saya segera mengambil langkah mitigasi darurat dengan dua pendekatan: pertama, saya mengimplementasikan Web Application Firewall (WAF) rule secara spesifik untuk memblokir pola SQL injection tersebut sebagai 'virtual patching' sementara. Kedua, saya segera menghubungi tim engineering. Saya tidak menyalahkan mereka, justru saya mengakui kelalaian saya sebelumnya dalam audit. Kami melakukan 'war room' selama empat jam. Saya memberikan mereka payload proof-of-concept untuk memvalidasi celah tersebut, dan kami menerapkan parameterised queries secara masal. Hasilnya, kami berhasil meluncurkan aplikasi tepat waktu tanpa downtime. Sebagai metrik keberhasilan, pemindaian ulang menunjukkan skor kerentanan turun dari level 'Critical' menjadi zero-vulnerability, dan kami juga berhasil meningkatkan efisiensi security testing kami sebesar 40% setelah insiden itu karena kami mengintegrasikan otomatisasi SAST ke dalam pipeline CI/CD kami.",95,98,92,95,95,98,5,,False,none,95.3,0.953,Strong,1,1,1,1,1,169
AQD-CFE3DF,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Halo, selamat datang di sesi wawancara. Bisa ceritakan sedikit tentang dirimu dan kenapa kamu tertarik melamar posisi Frontend Developer?","Halo, selamat siang. Kalau ditanya soal diri saya, sebenarnya saya orangnya sangat suka mencoba hal-hal baru sih di luar pekerjaan. Misalnya, akhir-akhir ini saya lagi hobi banget budidaya tanaman hias di rumah karena menurut saya itu sangat menenangkan pikiran di tengah hiruk pikuk kota. Terus kalau soal kenapa saya melamar ke sini, sebenarnya saya cuma lagi butuh tantangan baru aja sih karena di tempat lama sudah agak membosankan. Tapi kalau boleh cerita, saya punya koleksi tanaman hias yang cukup langka, ada jenis aglonema yang harganya lumayan mahal, dan itu butuh perawatan ekstra supaya daunnya tetap bagus. Saya rasa ketelitian saya merawat tanaman itu secara tidak langsung bisa jadi modal saya di sini.",25,10,20,0,35,20,1,role_relevance_low;communication_unclear;evasive_tangent,True,role_relevance,17.75,0.1775,Weak,0,0,0,0,1,112
AQD-194A6D,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Halo, selamat datang di sesi wawancara. Bisa ceritakan sedikit tentang dirimu dan kenapa kamu tertarik melamar posisi Frontend Developer?","Halo, terima kasih atas kesempatannya. Saya adalah seorang developer yang sangat antusias dengan optimasi performa web. Saya tertarik melamar posisi ini karena saya sangat menikmati bekerja dengan stack modern. Baru-baru ini, saya melakukan migrasi arsitektur pada aplikasi kami dari sistem monolitik ke micro-frontend dengan mengimplementasikan Module Federation menggunakan Webpack 5. Saya menghabiskan waktu berminggu-minggu untuk melakukan fine-tuning pada konfigurasi Shared Dependencies agar tidak terjadi dependency duplication yang menyebabkan memori leak pada runtime. Saya juga melakukan optimasi pada algoritma reconciliation di Virtual DOM kustom saya untuk meminimalisir overhead pada proses tree diffing. Saya menggunakan teknik memoization yang kompleks dan menerapkan teknik debounce pada event listener untuk menangani high-frequency updates, sehingga memori heap yang digunakan jauh lebih efisien pada level low-level engine browser.",70,60,75,85,50,50,3,impact_missing;measurable_result_missing;over_engineering,True,impact,67.25,0.6725,Average,1,0,0,1,1,121
AQD-3E186D,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Halo, selamat datang di sesi wawancara. Bisa ceritakan sedikit tentang dirimu dan kenapa kamu tertarik melamar posisi Frontend Developer?","Halo, terima kasih atas kesempatannya. Saya adalah Frontend Developer yang sangat antusias dengan optimasi performa web. Saya tertarik melamar posisi ini karena saya sangat mengagumi produk yang dikembangkan di sini. Jujur saja, ada pengalaman yang membentuk cara saya bekerja saat ini. Tahun lalu, saat saya memimpin migrasi dashboard klien, saya melakukan kesalahan fatal dengan tidak melakukan memoization pada komponen tabel yang kompleks, yang mengakibatkan sistem down total karena memory leak saat memuat 10.000 baris data. Saya sadar itu kelalaian saya. Situasi tersebut membuat saya segera bertindak dengan melakukan rollback cepat, lalu saya mengisolasi masalah tersebut. Saya mengimplementasikan React Virtualized dan memperbaiki strategi state management menggunakan React Query untuk caching. Hasilnya, performa rendering meningkat drastis dengan waktu loading turun dari 8 detik menjadi kurang dari 500ms, dan tingkat retensi user di halaman tersebut naik 20% dalam sebulan. Pengalaman itu mengajarkan saya bahwa menjadi Frontend Developer bukan hanya soal estetika, tapi soal ketangguhan sistem. Itulah alasan saya ingin bergabung ke tim Anda, untuk membawa ketelitian dan fokus pada skalabilitas ini.",95,98,95,92,96,98,5,,False,none,95.55,0.9555,Strong,1,1,1,1,1,168
AQD-F51482,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Dari semua project atau materi yang pernah kamu pelajari, bagian mana sih yang bikin kamu merasa paling 'klik' dan yakin berkarir di jalur ini?","Wah, pertanyaan yang menarik ya. Kalau ngomongin soal klik, sebenarnya saya itu dulu waktu kecil hobi banget main catur. Nah, pas main catur itu kan kita harus mikir strategi lawan, terus harus tenang juga kalau lagi ditekan. Menurut saya, skill catur itu sebenarnya mirip banget sih sama kehidupan sehari-hari. Saya jadi ingat pas lagi turnamen tingkat kecamatan, saya bisa menang karena saya sabar nungguin lawan salah langkah. Jadi ya, buat saya, ketenangan itu kunci utama dalam segala hal, termasuk dalam menjalani karir saya saat ini.",25,10,10,0,30,20,1,role_relevance_low;communication_unclear;evasive_tangent,True,role_relevance,15.25,0.1525,Weak,0,0,0,0,1,85
AQD-51F4C7,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Dari semua project atau materi yang pernah kamu pelajari, bagian mana sih yang bikin kamu merasa paling 'klik' dan yakin berkarir di jalur ini?","Waktu saya mengerjakan project migrasi state management dari Redux ke Zustand, itu momen paling klik sih. Saya mendalami cara kerja closure di JavaScript dan bagaimana proxy-based reactivity di Zustand bekerja dibandingkan dengan immutable update pattern di Redux. Saya mengimplementasikan custom hook dengan useSyncExternalStore untuk memastikan sinkronisasi state di tree yang dalam tanpa menyebabkan re-render yang tidak perlu. Saya juga sempat otak-atik bagaimana memory allocation-nya dengan membandingkan heap snapshot saat transisi dari action dispatching yang async ke direct state mutation. Itu sangat menantang secara teknis karena saya harus memastikan object reference-nya tetap stabil di setiap level komponen.",70,50,85,90,55,50,4,impact_missing;measurable_result_missing;business_context_neglect,True,impact,68.5,0.685,Average,1,0,0,1,1,96
AQD-5E07DD,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Dari semua project atau materi yang pernah kamu pelajari, bagian mana sih yang bikin kamu merasa paling 'klik' dan yakin berkarir di jalur ini?","Bagian yang bikin saya benar-benar merasa 'klik' adalah saat saya berhasil mengoptimalkan performa aplikasi dashboard monitoring yang sedang saya kerjakan. Waktu itu, masalahnya adalah bundle size aplikasi sangat besar karena banyaknya komponen visual yang kompleks, sehingga waktu build di pipeline CI/CD mencapai 30 menit dan loading aplikasi terasa berat. Saya melakukan audit menggunakan Webpack Bundle Analyzer dan menemukan banyak duplikasi library serta code yang tidak ter-lazy loading. Saya mengambil tindakan dengan menerapkan code-splitting secara agresif menggunakan React.lazy dan melakukan optimasi pada tree-shaking konfigurasi Webpack. Hasilnya, saya berhasil memangkas waktu build CI/CD dari 30 menit menjadi hanya 5 menit, dan mengurangi bundle size sebesar 65%. Momen melihat grafik build time yang turun drastis itu membuat saya sadar bahwa saya sangat menikmati tantangan teknis dalam efisiensi performa; di situlah saya merasa bahwa peran frontend developer bukan sekadar membuat UI, tapi juga membangun ekosistem aplikasi yang sangat efisien bagi developer maupun user.",95,100,95,95,100,90,5,,False,none,96.0,0.96,Strong,1,1,1,1,1,149
AQD-3B75C6,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Di industri IT perkembangannya kan cepat banget ya. Sebagai seorang Frontend Developer, bagaimana cara kamu biasanya belajar atau beradaptasi dengan teknologi baru?","Wah iya benar sekali, perkembangan IT memang sangat cepat ya. Tapi jujur saja kalau saya pribadi, saya lebih suka fokus ke hobi saya di luar coding, yaitu mendaki gunung. Menurut saya, mendaki gunung itu melatih mental yang jauh lebih keras daripada belajar framework baru. Waktu saya naik Gunung Slamet kemarin, saya belajar kalau fisik yang kuat itu jauh lebih penting daripada sekadar hafal sintaks pemrograman. Jadi ya, saya lebih menikmati waktu saya di alam bebas untuk me-refresh pikiran daripada harus pusing memikirkan teknologi apa yang lagi tren sekarang.",30,20,20,30,40,20,1,role_relevance_low;communication_unclear;evasive_tangent,True,role_relevance,26.0,0.26,Weak,0,0,0,0,0,88
AQD-570B1C,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Di industri IT perkembangannya kan cepat banget ya. Sebagai seorang Frontend Developer, bagaimana cara kamu biasanya belajar atau beradaptasi dengan teknologi baru?","Kalau ditanya soal adaptasi, biasanya saya deep dive langsung ke implementasi library baru. Contohnya kemarin waktu transisi ke framework berbasis server-side rendering, saya melakukan kompilasi ulang pada AST (Abstract Syntax Tree) dengan Babel plugin untuk optimasi bundle size secara manual. Saya fokus memanipulasi node di level parser untuk menghindari hydration mismatch, saya juga eksperimen dengan lazy loading komponen menggunakan dynamic imports yang dikaitkan dengan recursive strategy pada tree reconciliation untuk meminimalisir overhead di virtual DOM. Saya menghabiskan waktu seminggu penuh untuk tweaking konfigurasi Webpack dan menyusun custom loader agar proses transpilasi bisa lebih efisien di level byte-code. Jadi, dengan cara membongkar core engine-nya seperti itu, saya merasa lebih cepat paham dibandingkan hanya membaca dokumentasi standar yang ada di tutorial populer.",70,60,80,90,50,40,4,impact_missing;measurable_result_missing;lack_of_business_context,True,impact,68.0,0.68,Average,1,0,0,1,1,120
AQD-D1345D,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Di industri IT perkembangannya kan cepat banget ya. Sebagai seorang Frontend Developer, bagaimana cara kamu biasanya belajar atau beradaptasi dengan teknologi baru?","Saya selalu menyisihkan waktu rutin sekitar 5 jam per minggu untuk bereksplorasi dengan teknologi baru melalui dokumentasi resmi atau komunitas open-source. Contoh nyatanya, saat kami menghadapi masalah produktivitas di tim karena waktu build project yang sangat lama, saya mengambil inisiatif mempelajari migrasi dari Webpack ke Vite. Situation-nya saat itu build time kami mencapai 30 menit, yang sangat menghambat proses deployment. Task saya adalah melakukan riset dan testing untuk melihat apakah migrasi ke Vite bisa memberikan efisiensi yang signifikan. Action yang saya lakukan adalah menyusun proof-of-concept, memperbarui konfigurasi environment, dan mengoptimalkan plugin sistem kami. Hasilnya, saya berhasil memangkas waktu build dari 30 menit menjadi hanya 5 menit. Impact-nya, siklus feedback bagi developer menjadi jauh lebih cepat dan efisiensi waktu kerja tim kami meningkat secara drastis setiap harinya.",95,100,95,95,95,90,5,,False,none,95.5,0.955,Strong,1,1,1,1,1,126
AQD-7328D0,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Kalau kamu diterima di posisi Frontend Developer ini, apa target atau harapan terbesarmu dalam 1 sampai 2 tahun ke depan?","Ya, dalam satu sampai dua tahun ke depan saya ingin sekali menguasai React, Vue, Svelte, Angular, dan pastinya Next.js, Nuxt, TypeScript, Tailwind CSS, GraphQL, Webpack, Vite, Docker, Kubernetes, AWS, dan juga Firebase. Saya benar-benar ingin mendalami arsitektur micro-frontends, terus integrasi CI/CD, unit testing dengan Jest dan Cypress, state management menggunakan Redux, Zustand, Recoil, dan Pinia, serta implementasi PWA, Web Workers, WebAssembly, dan optimasi performa menggunakan Lighthouse. Intinya saya ingin menguasai stack modern selengkap mungkin agar bisa menjadi full-stack frontend ninja di sini.",40,20,20,50,30,20,1,context_missing;measurable_result_missing;buzzword_stuffing,True,context,30.5,0.305,Weak,1,0,0,0,0,82
AQD-EECF9D,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Kalau kamu diterima di posisi Frontend Developer ini, apa target atau harapan terbesarmu dalam 1 sampai 2 tahun ke depan?","Kalau saya diterima di sini, target saya dalam satu sampai dua tahun ke depan adalah bisa memberikan kontribusi yang sama besarnya seperti saat kami di proyek sebelumnya. Waktu itu, kami berhasil melakukan optimasi performa dashboard yang meningkatkan kecepatan loading sebesar 40% dan menaikkan konversi user hingga 25% dalam waktu tiga bulan. Kami bekerja keras melakukan refactoring kode dan migrasi state management ke Redux Toolkit. Kami sangat bangga karena hasilnya berdampak langsung pada penurunan bounce rate secara signifikan. Harapan saya, di sini kami bisa terus mencapai milestone yang ambisius seperti itu lagi bersama-sama dengan tim.",65,60,50,70,75,50,3,contribution_unclear;lack_of_individual_ownership;excessive_we_syndrome,True,contribution,61.25,0.6125,Average,1,1,1,1,1,94
AQD-4A859C,Information & Technology,Web Development,Frontend Developer,Career Motivation & Fit,"Kalau kamu diterima di posisi Frontend Developer ini, apa target atau harapan terbesarmu dalam 1 sampai 2 tahun ke depan?","Jujur, kalau melihat ke belakang, ada satu momen yang jadi titik balik karier saya. Setahun lalu, saya pernah melakukan kesalahan fatal saat melakukan deploy fitur baru yang membuat dashboard utama aplikasi down total selama 30 menit karena issue memory leak di state management. Itu benar-benar tamparan besar bagi saya. Namun, saya tidak ingin terus-menerus terjebak dalam rasa bersalah. Saya langsung melakukan rollback, mendokumentasikan root cause, dan melakukan refactoring total pada state management dengan beralih ke React Query untuk caching yang lebih efisien. Dalam 1 sampai 2 tahun ke depan, target saya adalah memastikan hal serupa tidak terulang dengan membangun budaya engineering yang lebih tangguh. Saya ingin memimpin implementasi automated testing yang lebih komprehensif, khususnya unit testing dengan Jest dan E2E testing pakai Cypress. Harapan saya, kontribusi ini bisa menurunkan bug rate di fase production hingga 40% dan mempercepat proses deployment tim kami agar delivery fitur baru bisa 20% lebih cepat dibandingkan kuartal sebelumnya.",95,98,95,92,95,90,5,,False,none,94.65,0.9465,Strong,1,1,1,1,1,153
AQD-A4645D,Information & Technology,Web Development,Frontend Developer,Teamwork & Collaboration,Ceritakan pengalamanmu saat harus bekerja sama dalam tim untuk menyelesaikan sebuah proyek IT. Apa peran spesifikmu dan bagaimana kamu menangani perbedaan pendapat jika ada?,"Wah, soal kerja sama tim ya? Sebenarnya kalau ngomongin tim, saya jadi ingat waktu saya masih jadi barista di sebuah kafe dulu. Waktu itu ada rush hour yang parah banget, antrean panjang sampai ke pintu depan. Saya sama rekan kerja saya harus bagi tugas, ada yang pegang mesin espresso, ada yang handle kasir. Kami harus tetap tenang meskipun customer komplain terus. Tapi intinya sih, dalam tim itu yang penting kita saling percaya saja. Kalau soal perbedaan pendapat, ya biasanya kami ya sudah, ikut yang paling senior saja biar nggak ribut. Lagipula saya lebih suka kerja sendiri sih kalau di depan komputer, rasanya lebih fokus kalau tidak diganggu orang lain.",30,20,20,0,40,30,1,role_relevance_low;communication_unclear;evasive_tangent,True,role_relevance,22.5,0.225,Weak,0,0,0,0,1,109
AQD-CC7DD6,Information & Technology,Web Development,Frontend Developer,Teamwork & Collaboration,Ceritakan pengalamanmu saat harus bekerja sama dalam tim untuk menyelesaikan sebuah proyek IT. Apa peran spesifikmu dan bagaimana kamu menangani perbedaan pendapat jika ada?,"Pada proyek migrasi dashboard admin ke React, saya bertanggung jawab melakukan refactoring state management menggunakan Redux Toolkit dengan implementasi normalize state shape untuk menghindari nested data yang kompleks di store. Saya menggunakan memoized selector dengan Reselect untuk mencegah re-render yang tidak perlu pada komponen deep-tree. Saat tim berselisih soal pemilihan library styling antara Tailwind atau Styled-Components, saya memaksakan penggunaan CSS-in-JS dengan argumen bahwa dynamic styling berdasarkan props melalui runtime inject style tag lebih superior dalam menangani runtime theme toggling dibandingkan utility-first class. Saya juga memaksa rekan saya untuk mengadopsi custom middleware untuk menangani asynchronous side effects di Redux Saga daripada menggunakan Thunk, karena generator function memungkinkan kontrol flow yang jauh lebih presisi untuk race condition dan cancellation logic saat API call terjadi secara bersamaan. Kami akhirnya berhasil mengimplementasikan struktur state yang teroptimasi secara mendalam di level arsitektur kode frontend.",70,60,80,90,50,40,3,impact_missing;measurable_result_missing;lack_of_soft_skills,True,impact,68.0,0.68,Average,1,0,0,1,1,139
